year,country,continent,gdpPercap,lifeExp,pop
1803,Australia,east_asia_pacific,820,34,348000
1803,Austria,europe_west,1870,34.4,3230000
1803,Azerbaijan,europe_east,775,29.2,880000
1803,Bahamas,america_north,1450,35.2,27400
1803,Bahrain,asia_west,1250,30.3,64500
1803,Bangladesh,asia_west,876,25.5,19300000
1803,Barbados,america_north,914,32.1,81700
1803,Belarus,europe_east,609,36.2,2360000
1803,Belgium,europe_west,2410,40,3180000
1803,Belize,america_north,579,26.5,25500
1803,Benin,africa_sub_saharan,597,31,637000
1803,Bhutan,asia_west,630,28.8,90000
1803,Bolivia,america_south,854,33,1100000
1803,Bosnia and Herzegovina,europe_east,669,35.1,852000
1803,Botswana,africa_sub_saharan,397,33.6,121000
1803,Brazil,america_south,1110,32,3760000
1803,Brunei,east_asia_pacific,1510,29.2,2130
1803,Bulgaria,europe_east,1090,35.9,2020000
1803,Burkina Faso,africa_sub_saharan,480,29.2,1670000
1803,Burundi,africa_sub_saharan,419,31.5,899000
1803,Cambodia,east_asia_pacific,904,35,2090000
1803,Cameroon,africa_sub_saharan,626,28.8,1860000
1803,Canada,america_north,1340,39,669000
1803,Cape Verde,africa_sub_saharan,529,33.8,55700
1803,Central African Republic,africa_sub_saharan,424,30,479000
1803,Chad,africa_sub_saharan,418,30.9,1430000
1803,Chile,america_south,1030,32,771000
1803,China,east_asia_pacific,984,32,330000000
1803,Colombia,america_south,963,32,1210000
1803,Comoros,africa_sub_saharan,698,32.1,56300
1803,"Congo, Dem. Rep.",africa_sub_saharan,491,31.6,5160000
1803,"Congo, Rep.",africa_sub_saharan,580,32.7,314000
1803,Costa Rica,america_north,775,30.2,54000
1803,Cote d'Ivoire,africa_sub_saharan,822,31.2,1090000
1803,Croatia,europe_east,1110,36.1,1230000
1803,Cuba,america_north,894,32.6,377000
1803,Cyprus,europe_west,854,38.5,184000
1803,Czech Republic,europe_east,1920,35,5520000
1803,Denmark,europe_west,2020,44.8,1080000
1803,Djibouti,africa_north,759,29.9,22800
1803,Dominican Republic,america_north,667,29.9,89000
1803,Ecuador,america_south,529,32.9,500000
1803,Egypt,africa_north,791,33,4240000
1803,El Salvador,america_north,975,28.7,248000
1803,Equatorial Guinea,africa_sub_saharan,357,29.8,80400
1803,Eritrea,africa_sub_saharan,532,30.2,205000
1803,Estonia,europe_east,941,34.8,334000
1803,Ethiopia,africa_sub_saharan,523,29.7,2950000
1803,Fiji,east_asia_pacific,785,26.1,131000
1803,Finland,europe_east,1250,28.5,1000000
1803,France,europe_west,1810,30.6,29600000
1803,Gabon,africa_sub_saharan,390,30.6,158000
1803,Gambia,africa_sub_saharan,814,28.8,103000
1803,Georgia,europe_east,543,31.9,1070000
1803,Germany,europe_west,1670,38.4,23200000
1803,Ghana,africa_sub_saharan,697,28,2020000
1803,Greece,europe_west,1380,36.6,2170000
1803,Grenada,america_north,959,31.4,29400
1803,Guatemala,america_north,857,25.8,477000
1803,Guinea,africa_sub_saharan,450,29.5,984000
1803,Guinea-Bissau,africa_sub_saharan,777,32,218000
1803,Guyana,america_south,1220,31.1,166000
1803,Haiti,america_north,634,29,723000
1803,Honduras,america_north,675,33.9,131000
1803,Hungary,europe_east,1250,36,3590000
1803,Iceland,europe_west,927,19.6,61400
1803,India,asia_west,1050,24,170000000
1803,Indonesia,east_asia_pacific,995,30,16200000
1803,Iran,asia_west,977,25.6,6310000
1803,Iraq,asia_west,970,31.2,1080000
1803,Ireland,europe_west,1450,38.3,4200000
1803,Israel,asia_west,880,32,210000
1803,Italy,europe_west,2330,29.7,19000000
1803,Jamaica,america_north,1170,34.2,401000
1803,Japan,east_asia_pacific,1050,36.4,30400000
1803,Jordan,asia_west,976,31.7,217000
1803,Kazakhstan,asia_west,1140,26.2,2040000
1803,Kenya,africa_sub_saharan,862,25.5,2570000
1803,Kiribati,east_asia_pacific,552,24.9,17900
1803,Kuwait,asia_west,1110,26,81300
1803,Kyrgyz Republic,asia_west,508,23.9,530000
1803,Lao,east_asia_pacific,865,31.9,470000
1803,Latvia,europe_east,754,33,591000
1803,Lebanon,asia_west,1080,29.7,332000
1803,Lesotho,africa_sub_saharan,394,32.8,276000
1803,Liberia,africa_sub_saharan,797,31.1,314000
1803,Libya,africa_north,1050,33.1,532000
1803,Lithuania,europe_east,1270,28.9,779000
1803,Luxembourg,europe_west,1450,36.9,127000
1803,"Macedonia, FYR",europe_east,690,36.1,392000
1803,Madagascar,africa_sub_saharan,573,30.5,1560000
1803,Malawi,africa_sub_saharan,350,30.3,737000
1803,Malaysia,east_asia_pacific,997,30.6,287000
1803,Maldives,asia_west,843,32.6,42400
1803,Mali,africa_sub_saharan,603,26.4,1400000
1803,Malta,europe_west,782,28.7,134000
1803,Mauritania,africa_sub_saharan,528,32,383000
1803,Mauritius,africa_sub_saharan,940,28.7,67000
1803,Mexico,america_north,1380,26.9,6240000
1803,"Micronesia, Fed. Sts.",east_asia_pacific,519,26.7,16400
1803,Moldova,europe_east,621,33.1,713000
1803,Mongolia,east_asia_pacific,592,31.8,619000
1803,Montenegro,europe_east,1060,35.4,127000
1803,Morocco,africa_north,715,33.1,2530000
1803,Mozambique,africa_sub_saharan,391,30.3,2000000
1803,Myanmar,east_asia_pacific,840,30.8,3510000
1803,Namibia,africa_sub_saharan,540,32.4,229000
1803,Nepal,asia_west,654,32.8,3880000
1803,Netherlands,europe_west,4300,39.9,2270000
1803,New Zealand,east_asia_pacific,658,34,100000
1803,Nicaragua,america_north,974,25.4,219000
1803,Niger,africa_sub_saharan,446,30.8,1240000
1803,Nigeria,africa_sub_saharan,856,30.4,12100000
1803,North Korea,east_asia_pacific,577,26,4350000
1803,Norway,europe_west,1280,38.7,883000
1803,Oman,asia_west,916,32.3,318000
1803,Pakistan,asia_west,1020,25.8,13200000
1803,Palestine,asia_west,1220,32.1,166000
1803,Panama,america_north,847,32.9,78800
1803,Papua New Guinea,east_asia_pacific,546,31.5,755000
1803,Paraguay,america_south,835,35.5,143000
1803,Peru,america_south,1200,35.7,1310000
1803,Philippines,east_asia_pacific,962,30.9,1890000
1803,Poland,europe_west,1230,35.9,9640000
1803,Portugal,europe_west,1680,35.6,3070000
1803,Qatar,asia_west,1110,30.8,14100
1803,Romania,europe_east,815,35.7,5590000
1803,Russia,europe_east,1440,29.6,31100000
1803,Rwanda,africa_sub_saharan,433,31.8,928000
1803,Samoa,east_asia_pacific,1400,25.4,47300
1803,Sao Tome and Principe,africa_sub_saharan,855,31,22700
1803,Saudi Arabia,asia_west,847,32.1,2090000
1803,Senegal,africa_sub_saharan,497,25.2,1010000
1803,Serbia,europe_east,1360,35.5,2150000
1803,Seychelles,africa_sub_saharan,801,37,12500
1803,Sierra Leone,africa_sub_saharan,734,25.1,794000
1803,Singapore,east_asia_pacific,1020,29.1,30000
1803,Slovak Republic,europe_east,1430,36.4,2140000
1803,Slovenia,europe_east,1410,36.6,470000
1803,Solomon Islands,east_asia_pacific,363,25.1,57000
1803,Somalia,africa_sub_saharan,696,29.4,993000
1803,South Africa,africa_sub_saharan,1480,33.5,1460000
1803,South Korea,east_asia_pacific,574,25.8,9400000
1803,South Sudan,africa_sub_saharan,507,26.7,1030000
1803,Spain,europe_west,1520,29.5,11600000
1803,Sri Lanka,asia_west,898,32.6,1210000
1803,St. Lucia,america_north,875,28,24000
1803,St. Vincent and the Grenadines,america_north,838,26,25800
1803,Sudan,africa_sub_saharan,518,31.4,4010000
1803,Suriname,america_south,1640,32.9,80700
1803,Swaziland,africa_sub_saharan,490,32.3,86000
1803,Sweden,europe_west,1450,40.3,2380000
1803,Switzerland,europe_west,2700,38,1850000
1803,Syria,asia_west,1080,31.1,1340000
1803,Tajikistan,asia_west,557,24.2,467000
1803,Tanzania,africa_sub_saharan,562,32.2,3020000
1803,Thailand,east_asia_pacific,931,30.4,4670000
1803,Timor-Leste,east_asia_pacific,524,28.9,137000
1803,Togo,africa_sub_saharan,683,31.3,446000
1803,Tonga,east_asia_pacific,663,28.2,18600
1803,Trinidad and Tobago,america_north,1230,32.9,60000
1803,Tunisia,africa_north,716,28.8,864000
1803,Turkey,europe_east,1220,35,9820000
1803,Turkmenistan,asia_west,946,24,367000
1803,Uganda,africa_sub_saharan,464,25.3,2100000
1803,Ukraine,europe_east,766,36.6,11200000
1803,United Arab Emirates,asia_west,1010,30.7,40200
1803,United Kingdom,europe_west,3340,37.3,12800000
1803,United States,america_north,2170,39.4,7200000
1803,Uruguay,america_south,1760,32.9,55000
1803,Uzbekistan,asia_west,502,26.9,1920000
1803,Vanuatu,east_asia_pacific,586,24.3,27800
1803,Venezuela,america_south,682,32.2,718000
1803,Vietnam,east_asia_pacific,861,32,6550000
1803,Yemen,asia_west,884,23.4,2590000
1803,Zambia,africa_sub_saharan,668,32.6,747000
1803,Zimbabwe,africa_sub_saharan,872,33.7,1090000
1804,Afghanistan,asia_west,603,28.2,3280000
1804,Albania,europe_east,667,35.4,416000
1804,Algeria,africa_north,719,28.8,2540000
1804,Angola,africa_sub_saharan,628,27,1570000
1804,Antigua and Barbuda,america_north,757,33.5,37000
1804,Argentina,america_south,1510,33.2,534000
1804,Armenia,europe_east,514,34,413000
1804,Australia,east_asia_pacific,822,34,348000
1804,Austria,europe_west,1880,34.4,3240000
1804,Azerbaijan,europe_east,775,29.2,880000
1804,Bahamas,america_north,1450,35.2,27400
1804,Bahrain,asia_west,1260,30.3,64500
1804,Bangladesh,asia_west,876,25.5,19400000
1804,Barbados,america_north,914,32.1,81700
1804,Belarus,europe_east,609,36.2,2360000
1804,Belgium,europe_west,2410,40,3200000
1804,Belize,america_north,579,26.5,25500
1804,Benin,africa_sub_saharan,597,31,637000
1804,Bhutan,asia_west,630,28.8,90000
1804,Bolivia,america_south,854,33,1100000
1804,Bosnia and Herzegovina,europe_east,669,35.1,852000
1804,Botswana,africa_sub_saharan,397,33.6,121000
1804,Brazil,america_south,1110,32,3800000
1804,Brunei,east_asia_pacific,1510,29.2,2130
1804,Bulgaria,europe_east,1090,36,2030000
1804,Burkina Faso,africa_sub_saharan,480,29.2,1670000
1804,Burundi,africa_sub_saharan,420,31.5,899000
1804,Cambodia,east_asia_pacific,904,35,2090000
1804,Cameroon,africa_sub_saharan,626,28.8,1860000
1804,Canada,america_north,1350,39,677000
1804,Cape Verde,africa_sub_saharan,530,33.8,55700
1804,Central African Republic,africa_sub_saharan,424,30,479000
1804,Chad,africa_sub_saharan,418,30.9,1430000
1804,Chile,america_south,1030,32,771000
1804,China,east_asia_pacific,984,32,333000000
1804,Colombia,america_south,963,32,1210000
1804,Comoros,africa_sub_saharan,699,32.1,56300
1804,"Congo, Dem. Rep.",africa_sub_saharan,493,31.6,5160000
1804,"Congo, Rep.",africa_sub_saharan,581,32.7,314000
1804,Costa Rica,america_north,775,30.2,54500
1804,Cote d'Ivoire,africa_sub_saharan,825,31.2,1090000
1804,Croatia,europe_east,1120,36.1,1230000
1804,Cuba,america_north,905,32.7,389000
1804,Cyprus,europe_west,854,38.5,184000
1804,Czech Republic,europe_east,1920,35,5520000
1804,Denmark,europe_west,2030,42.8,1080000
1804,Djibouti,africa_north,762,29.9,22800
1804,Dominican Republic,america_north,667,29.9,89000
1804,Ecuador,america_south,529,32.9,500000
1804,Egypt,africa_north,791,33,4230000
1804,El Salvador,america_north,975,28.7,248000
1804,Equatorial Guinea,africa_sub_saharan,357,29.8,80400
1804,Eritrea,africa_sub_saharan,532,30.2,205000
1804,Estonia,europe_east,942,34.4,334000
1804,Ethiopia,africa_sub_saharan,523,29.7,2950000
1804,Fiji,east_asia_pacific,785,26.1,131000
1804,Finland,europe_east,1250,35.9,1010000
1804,France,europe_west,1820,29.4,29700000
1804,Gabon,africa_sub_saharan,390,30.6,158000
1804,Gambia,africa_sub_saharan,815,28.8,103000
1804,Georgia,europe_east,543,31.9,1070000
1804,Germany,europe_west,1690,38.4,23300000
1804,Ghana,africa_sub_saharan,698,28,2020000
1804,Greece,europe_west,1380,36.6,2180000
1804,Grenada,america_north,959,31.4,29400
1804,Guatemala,america_north,858,25.8,483000
1804,Guinea,africa_sub_saharan,450,29.5,984000
1804,Guinea-Bissau,africa_sub_saharan,778,32,218000
1804,Guyana,america_south,1220,31.1,166000
1804,Haiti,america_north,634,29,723000
1804,Honduras,america_north,675,33.9,131000
1804,Hungary,europe_east,1250,36,3620000
1804,Iceland,europe_west,927,24.8,61400
1804,India,asia_west,1050,23.5,170000000
1804,Indonesia,east_asia_pacific,995,30,16300000
1804,Iran,asia_west,977,25.6,6330000
1804,Iraq,asia_west,970,31.2,1080000
1804,Ireland,europe_west,1450,38.3,4250000
1804,Israel,asia_west,880,32,210000
1804,Italy,europe_west,2430,29.7,19100000
1804,Jamaica,america_north,1170,34.2,401000
1804,Japan,east_asia_pacific,1060,36.4,30400000
1804,Jordan,asia_west,976,31.7,217000
1804,Kazakhstan,asia_west,1150,26.2,2040000
1804,Kenya,africa_sub_saharan,864,25.5,2570000
1804,Kiribati,east_asia_pacific,553,24.9,17900
1804,Kuwait,asia_west,1110,26,81300
1804,Kyrgyz Republic,asia_west,508,23.9,530000
1804,Lao,east_asia_pacific,865,31.9,470000
1804,Latvia,europe_east,754,33,591000
1804,Lebanon,asia_west,1080,29.7,332000
1804,Lesotho,africa_sub_saharan,394,32.8,276000
1804,Liberia,africa_sub_saharan,797,31.1,314000
1804,Libya,africa_north,1050,33.1,533000
1804,Lithuania,europe_east,1280,28.9,779000
1804,Luxembourg,europe_west,1450,36.9,127000
1804,"Macedonia, FYR",europe_east,690,36.1,392000
1804,Madagascar,africa_sub_saharan,573,30.5,1570000
1804,Malawi,africa_sub_saharan,350,30.3,737000
1804,Malaysia,east_asia_pacific,997,30.6,287000
1804,Maldives,asia_west,843,32.6,42400
1804,Mali,africa_sub_saharan,603,26.4,1400000
1804,Malta,europe_west,782,28.7,134000
1804,Mauritania,africa_sub_saharan,528,32,383000
1804,Mauritius,africa_sub_saharan,941,28.7,68400
1804,Mexico,america_north,1380,26.9,6260000
1804,"Micronesia, Fed. Sts.",east_asia_pacific,519,26.7,16400
1804,Moldova,europe_east,621,33.1,713000
1804,Mongolia,east_asia_pacific,592,31.8,619000
1804,Montenegro,europe_east,1060,35.4,127000
1804,Morocco,africa_north,715,33.1,2540000
1804,Mozambique,africa_sub_saharan,391,30.3,2000000
1804,Myanmar,east_asia_pacific,840,30.8,3510000
1804,Namibia,africa_sub_saharan,540,32.4,229000
1804,Nepal,asia_west,654,32.8,3880000
1804,Netherlands,europe_west,4500,39.9,2270000
1804,New Zealand,east_asia_pacific,659,34,100000
1804,Nicaragua,america_north,974,25.4,219000
1804,Niger,africa_sub_saharan,446,30.8,1240000
1804,Nigeria,africa_sub_saharan,857,30.4,12100000
1804,North Korea,east_asia_pacific,576,26,4350000
1804,Norway,europe_west,1290,40.5,888000
1804,Oman,asia_west,916,32.3,318000
1804,Pakistan,asia_west,1020,25.8,13200000
1804,Palestine,asia_west,1220,32.1,166000
1804,Panama,america_north,848,32.9,78800
1804,Papua New Guinea,east_asia_pacific,547,31.5,755000
1804,Paraguay,america_south,836,35.5,143000
1804,Peru,america_south,1200,35.7,1310000
1804,Philippines,east_asia_pacific,962,30.9,1890000
1804,Poland,europe_west,1230,35.9,9690000
1804,Portugal,europe_west,1690,35.6,3080000
1804,Qatar,asia_west,1110,30.8,14100
1804,Romania,europe_east,816,35.7,5640000
1804,Russia,europe_east,1440,29.6,31100000
1804,Rwanda,africa_sub_saharan,433,31.8,928000
1804,Samoa,east_asia_pacific,1400,25.4,47300
1804,Sao Tome and Principe,africa_sub_saharan,857,31,22700
1804,Saudi Arabia,asia_west,848,32.1,2090000
1804,Senegal,africa_sub_saharan,497,25.2,1010000
1804,Serbia,europe_east,1360,35.5,2150000
1804,Seychelles,africa_sub_saharan,804,37,12500
1804,Sierra Leone,africa_sub_saharan,734,25.1,794000
1804,Singapore,east_asia_pacific,1020,29.1,30000
1804,Slovak Republic,europe_east,1430,36.4,2140000
1804,Slovenia,europe_east,1410,36.6,470000
1804,Solomon Islands,east_asia_pacific,363,25.1,57000
1804,Somalia,africa_sub_saharan,696,29.4,993000
1804,South Africa,africa_sub_saharan,1480,33.5,1460000
1804,South Korea,east_asia_pacific,573,25.8,9400000
1804,South Sudan,africa_sub_saharan,508,26.7,1030000
1804,Spain,europe_west,1520,29.5,11700000
1804,Sri Lanka,asia_west,898,32.6,1210000
1804,St. Lucia,america_north,875,28,24000
1804,St. Vincent and the Grenadines,america_north,838,26,25800
1804,Sudan,africa_sub_saharan,519,31.4,4020000
1804,Suriname,america_south,1640,32.9,80700
1804,Swaziland,africa_sub_saharan,490,32.3,86000
1804,Sweden,europe_west,1360,39.7,2390000
1804,Switzerland,europe_west,2700,38,1860000
1804,Syria,asia_west,1080,31.1,1340000
1804,Tajikistan,asia_west,557,24.2,467000
1804,Tanzania,africa_sub_saharan,562,32.2,3020000
1804,Thailand,east_asia_pacific,931,30.4,4670000
1804,Timor-Leste,east_asia_pacific,525,28.9,137000
1804,Togo,africa_sub_saharan,683,31.3,446000
1804,Tonga,east_asia_pacific,663,28.2,18600
1804,Trinidad and Tobago,america_north,1230,32.9,60000
1804,Tunisia,africa_north,716,28.8,865000
1804,Turkey,europe_east,1220,35,9830000
1804,Turkmenistan,asia_west,947,24,367000
1804,Uganda,africa_sub_saharan,464,25.3,2100000
1804,Ukraine,europe_east,767,36.6,11200000
1804,United Arab Emirates,asia_west,1010,30.7,40200
1804,United Kingdom,europe_west,3290,41.4,13000000
1804,United States,america_north,2170,39.4,7340000
1804,Uruguay,america_south,1760,32.9,55000
1804,Uzbekistan,asia_west,503,26.9,1920000
1804,Vanuatu,east_asia_pacific,586,24.3,27800
1804,Venezuela,america_south,682,32.2,718000
1804,Vietnam,east_asia_pacific,861,32,6550000
1804,Yemen,asia_west,887,23.4,2590000
1804,Zambia,africa_sub_saharan,670,32.6,747000
1804,Zimbabwe,africa_sub_saharan,873,33.7,1090000
1805,Afghanistan,asia_west,603,28.2,3280000
1805,Albania,europe_east,668,35.4,417000
1805,Algeria,africa_north,720,28.8,2550000
1805,Angola,africa_sub_saharan,631,27,1570000
1805,Antigua and Barbuda,america_north,757,33.5,37000
1805,Argentina,america_south,1510,33.2,534000
1805,Armenia,europe_east,514,34,413000
1805,Australia,east_asia_pacific,824,34,347000
1805,Austria,europe_west,1880,34.4,3250000
1805,Azerbaijan,europe_east,776,29.2,880000
1805,Bahamas,america_north,1450,35.2,27400
1805,Bahrain,asia_west,1260,30.3,64500
1805,Bangladesh,asia_west,876,25.5,19400000
1805,Barbados,america_north,914,32.1,81700
1805,Belarus,europe_east,609,36.2,2360000
1805,Belgium,europe_west,2410,40,3210000
1805,Belize,america_north,579,26.5,25500
1805,Benin,africa_sub_saharan,597,31,637000
1805,Bhutan,asia_west,630,28.8,90000
1805,Bolivia,america_south,854,33,1100000
1805,Bosnia and Herzegovina,europe_east,669,35.1,852000
1805,Botswana,africa_sub_saharan,398,33.6,121000
1805,Brazil,america_south,1110,32,3840000
1805,Brunei,east_asia_pacific,1510,29.2,2130
1805,Bulgaria,europe_east,1090,36,2040000
1805,Burkina Faso,africa_sub_saharan,480,29.2,1670000
1805,Burundi,africa_sub_saharan,420,31.5,899000
1805,Cambodia,east_asia_pacific,904,35,2090000
1805,Cameroon,africa_sub_saharan,627,28.8,1860000
1805,Canada,america_north,1360,39,684000
1805,Cape Verde,africa_sub_saharan,530,33.8,55700
1805,Central African Republic,africa_sub_saharan,424,30,479000
1805,Chad,africa_sub_saharan,418,30.9,1430000
1805,Chile,america_south,1030,32,771000
1805,China,east_asia_pacific,984,32,336000000
1805,Colombia,america_south,963,32,1210000
1805,Comoros,africa_sub_saharan,700,32.1,56300
1805,"Congo, Dem. Rep.",africa_sub_saharan,495,31.6,5160000
1805,"Congo, Rep.",africa_sub_saharan,583,32.7,314000
1805,Costa Rica,america_north,776,30.2,55000
1805,Cote d'Ivoire,africa_sub_saharan,829,31.2,1090000
1805,Croatia,europe_east,1130,36.1,1230000
1805,Cuba,america_north,915,32.9,400000
1805,Cyprus,europe_west,854,38.5,184000
1805,Czech Republic,europe_east,1920,35,5520000
1805,Denmark,europe_west,2030,43,1080000
